staid,stnwtcid,stnsite,stnnumber,stnname,stnstatus,statype,stncatchment,stnlatitude,stnlongitude,stnelevation,stnelevationhydro,stnelevationmet,stnelevationgeneral,stndatum,stneasting,stnnorthing,stnisin,stngeneraldescription,stnfunchydrometric,stnfuncgroundwater,stnfuncmeteorological,stnfuncwaterquality,stnfuncicemonitoring,stntemplategroundwater,stntemplatehydrometric,stntemplatewaterquality,stntemplateicemonitoring,stngroundwaterpipeheight,stngroundwaterdatum,stnhydrometricdatum,stnaafrd,stnaemonitoringbranch,stnaenvregion,stnaenvstationtype,stnarc,stnacquisitionmethod,stnacquisitionplatform,stnaffectedbyhumanactivity,stnaliasfires,stnaliasmscclimate,stnaliasmsctc,stnaliasmscwmo,stnaliasnewleaf,stnaliassnow,stnaliastsmlocation,stnaliastsmsite,stnaquifer,stnaquifertype,stnarchivedatacomments,stnarealextent,stnassessmentdatabasewellname,stnassessmentandinterpretation,stnbankproperties,stnbenchmarks,stnbridgeangle,stncbm,stnclbr,stnca,stncameravideo,stncatchmentsize,stnchemexcel,stncl,stncompletion,stnconversionfactor,stnconverttodatum,stndatacollection,stndateagreementsigned,stndatumofpublisheddata,stndepthm,stndepthclass,stndiametermm,stndistancetoconfluence,stndrainageareaeffective,stndrainageareagross,stndrainagebasin,stndrilldate,stndrought,stnelog,stnercblicence,stnercbwellname,stnelevationquality,stnendofavailabledata,stnenvnumber,stnequipmentassetvalue,stnequipmenttype,stnexpirydate,stnf,stnfe,stnfirstwqsampledate,stnformation,stngicwellid,stngamma,stngaugingtype,stngroundproperties,stnhg,stnhq,stninusesince,stnlsd,stnlandowner,stnlanduseagreement,stnlatlongquality,stnlegals,stnlithology,stnlocalandothercontacts,stnlocationdescription,stnmapsheet,stnmeridian,stnmg,stnmiscstationaliases,stnmiscstationaliasesremarks,stnmonitoring,stnmsllstation,stnnh4,stnno2no3,stnnrtstation,stnna,stnobswell,stnoperationalstatusdetails,stnoperator,stnowner,stnpercentownedbyaenv,stnperiodofoperationattr,stnposatriver,stnprimarywellnetwork,stnproductionm,stnprojectcode,stnprovincialstationid,stnprovincialstationwellname,stnpumptestdate,stnpumptesthrs,stnq20,stnqa,stnrange,stnremotestation,stnso4,stnsamplingcomments,stnsamplingdate,stnsecondarynumber,stnsection,stnshelterfloor,stnstationcodegown,stnsubbasin,stnsubwellnetwork,stnsurfacewaterinteraction,stnsurfacewaterobject,stntau,stntds,stnthmgcaco3l,stntran,stntsm,stntsmlongname,stnthermal,stntopofbank,stntownship,stntypeoflanduseagreement,stnutmzone,stnvalueofdata,stnwds,stnwdsstationno,stnwl,stnwmo,stnwqwellid,stnwaterobjecttype,stnwaterqualitytype,stnwebpublicstationstatus,stnwellconstructioncondcamerar,stnwellmaterials,stnwellreplacementcost,stnph,,statemplate
39389,11651,AB,FIRES-GD,Grovedale - FIRES,Active,Meteorological,Peace River-Peace/Slave River,54.98,-118.937,,,671,,,,,M.D. of Greenview No. 16,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Ranger Station,,GD,,,,,,1,10198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39390,11635,AB,FIRES-GE,Grande - FIRES,Active,Meteorological,Athabasca River-Athabasca River,56.30269,-112.226,,,559,,,,,Regional Municipality of Wood Buffalo,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,GE,,,,,,1,20248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39391,11592,AB,FIRES-GF,Grave Flats - FIRES,Active,Meteorological,North Saskatchewan River-North Saskatchewan River,52.8879,-116.992,,,2076,,,,,Yellowhead County,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,GF,,,,,,1,40270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39392,11637,AB,FIRES-GL,Gordon Lake - FIRES,Active,Meteorological,Athabasca River-Athabasca River,56.61758,-110.495,,,515,,,,,Regional Municipality of Wood Buffalo,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,GL,,,,,,1,20247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39393,11628,AB,FIRES-GM,Goose Mountain - FIRES,Active,Meteorological,Athabasca River-Athabasca River,54.75065,-116.034556,,,1384.7,,,,,M.D. of Greenview No. 16,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,GM,,,,,,1,20023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39394,11662,AB,FIRES-GT,Gift Lake - FIRES,Active,Meteorological,Peace River-Peace/Slave River,55.90117,-115.757,,,691.2,,,,,M.D. of Big Lakes,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,GT,,,,,,1,10195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39395,11557,AB,FIRES-HB,Hailstone Butte - FIRES,Active,Meteorological,Oldman River-South Saskatchewan River,50.20878,-114.458,,,2370,,,,,KANANASKIS IMPROVEMENT DISTRICT,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,HB,,,,,,1,60567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39396,11646,AB,FIRES-HC,Hines Creek - FIRES,Active,Meteorological,Peace River-Peace/Slave River,56.2506,-118.608,,,671,,,,,Clear Hills County,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Ranger Station,,HC,,,,,,3,10204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39397,11661,AB,FIRES-HH,Hawk Hills - FIRES,Active,Meteorological,Peace River-Peace/Slave River,57.65681,-117.423,,,730,,,,,M.D. of Northern Lights No. 22,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,HH,,,,,,1,10200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39398,11678,AB,FIRES-HK,Hotchkiss - FIRES,Active,Meteorological,Hay River-Hay River/Great Slave,57.33394,-118.959,,,990,,,,,Clear Hills County,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,HK,,,,,,1,10205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39399,11610,AB,FIRES-HL,Heart Lake - FIRES,Active,Meteorological,Beaver River-Beaver/Churchill,54.915,-111.34,,,866.1,,,,,Lac La Biche County,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,HL,,,,,,1,20253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39400,11630,AB,FIRES-HM,House Mountain - FIRES,Active,Meteorological,Athabasca River-Athabasca River,55.04734,-115.603,,,1176.3,,,,,M.D. of Big Lakes,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,HM,,,,,,1,20027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39401,11628,AB,FIRES-HP,High Prairie - FIRES,Active,Meteorological,Athabasca River-Athabasca River,55.4,-116.483,,,602,,,,,M.D. of Big Lakes,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,AB Agriculture,,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39402,11653,AB,FIRES-HU,Huckleberry - FIRES,Active,Meteorological,Peace River-Peace/Slave River,53.98804,-118.186,,,1431.9,,,,,M.D. of Greenview No. 16,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,HU,,,,,,1,20260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39403,11622,AB,FIRES-IM,Imperial - FIRES,Active,Meteorological,Athabasca River-Athabasca River,54.46662,-115.572,,,1202,,,,,Woodlands County,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,IM,,,,,,1,20261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39404,11557,AB,FIRES-IS,Ironstone - FIRES,Active,Meteorological,Oldman River-South Saskatchewan River,49.56768,-114.501,,,2078.5,,,,,M.D. of Pincher Creek No. 9,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,IS,,,,,,1,60575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39405,11666,AB,FIRES-JE,Jean Lake - FIRES,Active,Meteorological,Peace River-Peace/Slave River,57.49744,-113.883,,,745,,,,,Regional Municipality of Wood Buffalo,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,JE,,,,,,2,10208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39406,11576,AB,FIRES-JM,Junction Mountain - FIRES,Active,Meteorological,Bow River-South Saskatchewan River,50.56523,-114.649,,,2240.5,,,,,KANANASKIS IMPROVEMENT DISTRICT,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,JM,,,,,,2,60577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39407,11640,AB,FIRES-JO,Johnson Lake - FIRES,Active,Meteorological,Athabasca River-Athabasca River,57.57488,-110.329,,,592,,,,,Regional Municipality of Wood Buffalo,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,JO,,,,,,1,20265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39408,11648,AB,FIRES-KA,Kakwa - FIRES,Active,Meteorological,Peace River-Peace/Slave River,54.42072,-118.984,,,1229.8,,,,,M.D. of Greenview No. 16,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,KA,,,,,,1,10023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66395,11637,AB,FIRES-KB,Kirby Lake - FIRES,Active,Meteorological,Athabasca River-Athabasca River,55.358523,-110.645119,,,690.5,,,,,---,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,KB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39409,11661,AB,FIRES-KE,Keg - FIRES,Active,Meteorological,Peace River-Peace/Slave River,57.64036,-118.353,,,950,,,,,M.D. of Northern Lights No. 22,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,KE,,,,,,3,10209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39411,11571,AB,FIRES-KK,Kananaskis - FIRES,Active,Meteorological,Bow River-South Saskatchewan River,50.61275,-115.069,,,2128.9,,,,,KANANASKIS IMPROVEMENT DISTRICT,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,KK,,,,,,6,60578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39412,11656,AB,FIRES-KM,Kimiwan - FIRES,Active,Meteorological,Peace River-Peace/Slave River,55.99385,-116.607,,,770,,,,,Northern Sunrise County,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,KM,,,,,,1,10210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39413,11634,AB,FIRES-L1,Bovine Creek - FIRES,Active,Meteorological,Athabasca River-Athabasca River,56.1077,-112.549,,,518,,,,,Regional Municipality of Wood Buffalo,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Automatic Station,,L1,,,,,,1,20199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,01/01-12/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39414,11610,AB,FIRES-L2,Ground Zero - FIRES,Active,Meteorological,Beaver River-Beaver/Churchill,55.0053,-110.608,,,737,,,,,Lac La Biche County,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Automatic Station,,L2,,,,,,1,20251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,01/01-12/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39415,11639,AB,FIRES-L3,Dunkirk - FIRES,Active,Meteorological,Athabasca River-Athabasca River,56.7683,-112.488,,,479,,,,,Regional Municipality of Wood Buffalo,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Automatic Station,,L3,,,,,,2,20016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,01/01-12/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39417,11695,AB,FIRES-L5,Keane - FIRES,Active,Meteorological,Lake Athabasca-Peace/Slave River,58.3094,-110.282,,,337,,,,,Regional Municipality of Wood Buffalo,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Automatic Station,,L5,,,,,,2,20030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,01/01-12/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39419,11611,AB,FIRES-LC,Lacorey - FIRES,Active,Meteorological,Beaver River-Beaver/Churchill,54.4494,-110.762,,,579,,,,,M.D. of Bonnyville No. 87,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Ranger Station,,LC,,,,,,1,30020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39420,11666,AB,FIRES-LG,Legend - FIRES,Active,Meteorological,Peace River-Peace/Slave River,57.45036,-112.879,,,855,,,,,Regional Municipality of Wood Buffalo,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,LG,,,,,,1,10216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39421,11635,AB,FIRES-LK,Livock - FIRES,Active,Meteorological,Athabasca River-Athabasca River,56.46114,-113.191,,,650,,,,,M.D. of Opportunity No. 17,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,LK,,,,,,1,20269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39423,11623,AB,FIRES-LO,Lovett - FIRES,Active,Meteorological,Athabasca River-Athabasca River,53.03112,-116.662,,,1476.6,,,,,Yellowhead County,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,LO,,,,,,1,20272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39424,11557,AB,FIRES-LV,Livingstone - FIRES,Active,Meteorological,Oldman River-South Saskatchewan River,49.9147,-114.359,,,2172.7,,,,,M.D. of Ranchland No. 66,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,LV,,,,,,1,60678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39425,11621,AB,FIRES-MB,Mayberne - FIRES,Active,Meteorological,Athabasca River-Athabasca River,53.8614,-116.666,,,1453.2,,,,,Yellowhead County,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,MB,,,,,,1,20280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39426,11654,AB,FIRES-MC,McLennan - FIRES,Active,Meteorological,Peace River-Peace/Slave River,55.7147,-116.891,,,625,,,,,M.D. of Smoky River No. 130,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Ranger Station,,MC,,,,,,2,10221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39427,11572,AB,FIRES-MH,Mockingbird Hill - FIRES,Active,Meteorological,Bow River-South Saskatchewan River,51.42482,-115.072,,,1906.6,,,,,M.D. of Bighorn No. 8,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,MH,,,,,,1,60589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39428,11632,AB,FIRES-MN,Meridian - FIRES,Active,Meteorological,Athabasca River-Athabasca River,55.55298,-114.177,,,940,,,,,M.D. of Lesser Slave River No. 124,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,MN,,,,,,1,20282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39429,11617,AB,FIRES-MO,Moberly - FIRES,Active,Meteorological,Athabasca River-Athabasca River,53.53288,-118.024,,,1676.2,,,,,Yellowhead County,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,MO,,,,,,1,20286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39430,11662,AB,FIRES-MQ,Muskwa - FIRES,Active,Meteorological,Peace River-Peace/Slave River,56.08153,-114.655,,,681,,,,,M.D. of Opportunity No. 17,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,MQ,,,,,,1,10225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39431,11692,AB,FIRES-MR,Marten Mountain - FIRES,Active,Meteorological,Athabasca River-Athabasca River,55.47089,-114.787,,,1005,,,,,M.D. of Lesser Slave River No. 124,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,MR,,,,,,1,20278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39432,11574,AB,FIRES-MS,Moose Mountain - FIRES,Active,Meteorological,Bow River-South Saskatchewan River,50.93894,-114.838,,,2431,,,,,KANANASKIS IMPROVEMENT DISTRICT,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,MS,,,,,,1,60591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39433,11638,AB,FIRES-MU,Muskeg Mountain - FIRES,Active,Meteorological,Athabasca River-Athabasca River,57.13529,-110.894,,,615,,,,,Regional Municipality of Wood Buffalo,,0,0,1,0,0,,,,,,,,,,,Met,,FIRES Server,Lookout Tower,,MU,,,,,,1,20289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,1,,,,Fire Weather Office,AB Sustainable Resource Development,,03/01-10/31,,,,---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
